  Frequency            , V(MID)               , V(IN)                , V(OUT)               
  2.766941645411e+01  ,1.427138919099e-04  ,1.000000000000e-01  ,9.918104823723e+00  
  2.773320104651e+01  ,1.430156600382e-04  ,1.000000000000e-01  ,9.918462298006e+00  
  2.779713267759e+01  ,1.433181772627e-04  ,1.000000000000e-01  ,9.918818161387e+00  
  2.786121168629e+01  ,1.436214452432e-04  ,1.000000000000e-01  ,9.919172420886e+00  
  2.792543841237e+01  ,1.439254656431e-04  ,1.000000000000e-01  ,9.919525083497e+00  
  2.798981319634e+01  ,1.442302401295e-04  ,1.000000000000e-01  ,9.919876156184e+00  
  2.805433637951e+01  ,1.445357703731e-04  ,1.000000000000e-01  ,9.920225645882e+00  
  2.811900830398e+01  ,1.448420580483e-04  ,1.000000000000e-01  ,9.920573559496e+00  
  2.818382931264e+01  ,1.451491048334e-04  ,1.000000000000e-01  ,9.920919903904e+00  
  2.824879974915e+01  ,1.454569124100e-04  ,1.000000000000e-01  ,9.921264685953e+00  
  2.831391995799e+01  ,1.457654824638e-04  ,1.000000000000e-01  ,9.921607912464e+00  
  2.837919028441e+01  ,1.460748166840e-04  ,1.000000000000e-01  ,9.921949590226e+00  
  2.844461107447e+01  ,1.463849167636e-04  ,1.000000000000e-01  ,9.922289726003e+00  
  2.851018267503e+01  ,1.466957843994e-04  ,1.000000000000e-01  ,9.922628326528e+00  
  2.857590543374e+01  ,1.470074212918e-04  ,1.000000000000e-01  ,9.922965398506e+00  
  2.864177969906e+01  ,1.473198291450e-04  ,1.000000000000e-01  ,9.923300948616e+00  
  2.870780582024e+01  ,1.476330096672e-04  ,1.000000000000e-01  ,9.923634983507e+00  
  2.877398414735e+01  ,1.479469645701e-04  ,1.000000000000e-01  ,9.923967509801e+00  
  2.884031503126e+01  ,1.482616955693e-04  ,1.000000000000e-01  ,9.924298534090e+00  
  2.890679882365e+01  ,1.485772043843e-04  ,1.000000000000e-01  ,9.924628062941e+00  
  2.897343587701e+01  ,1.488934927383e-04  ,1.000000000000e-01  ,9.924956102893e+00  
  2.904022654464e+01  ,1.492105623584e-04  ,1.000000000000e-01  ,9.925282660455e+00  
  2.910717118066e+01  ,1.495284149754e-04  ,1.000000000000e-01  ,9.925607742111e+00  
  2.917427014001e+01  ,1.498470523242e-04  ,1.000000000000e-01  ,9.925931354318e+00  
  2.924152377843e+01  ,1.501664761433e-04  ,1.000000000000e-01  ,9.926253503503e+00  
  2.930893245250e+01  ,1.504866881752e-04  ,1.000000000000e-01  ,9.926574196069e+00  
  2.937649651961e+01  ,1.508076901663e-04  ,1.000000000000e-01  ,9.926893438389e+00  
  2.944421633798e+01  ,1.511294838668e-04  ,1.000000000000e-01  ,9.927211236812e+00  
  2.951209226666e+01  ,1.514520710310e-04  ,1.000000000000e-01  ,9.927527597658e+00  
  2.958012466551e+01  ,1.517754534168e-04  ,1.000000000000e-01  ,9.927842527221e+00  
  2.964831389524e+01  ,1.520996327864e-04  ,1.000000000000e-01  ,9.928156031769e+00  
  2.971666031737e+01  ,1.524246109055e-04  ,1.000000000000e-01  ,9.928468117542e+00  
  2.978516429429e+01  ,1.527503895442e-04  ,1.000000000000e-01  ,9.928778790754e+00  
  2.985382618917e+01  ,1.530769704763e-04  ,1.000000000000e-01  ,9.929088057595e+00  
  2.992264636608e+01  ,1.534043554795e-04  ,1.000000000000e-01  ,9.929395924225e+00  
  2.999162518987e+01  ,1.537325463356e-04  ,1.000000000000e-01  ,9.929702396780e+00  
  3.006076302628e+01  ,1.540615448305e-04  ,1.000000000000e-01  ,9.930007481370e+00  
  3.013006024186e+01  ,1.543913527540e-04  ,1.000000000000e-01  ,9.930311184079e+00  
  3.019951720401e+01  ,1.547219718997e-04  ,1.000000000000e-01  ,9.930613510964e+00  
  3.026913428101e+01  ,1.550534040655e-04  ,1.000000000000e-01  ,9.930914468058e+00  
  3.033891184194e+01  ,1.553856510533e-04  ,1.000000000000e-01  ,9.931214061367e+00  
  3.040885025676e+01  ,1.557187146690e-04  ,1.000000000000e-01  ,9.931512296872e+00  
  3.047894989627e+01  ,1.560525967224e-04  ,1.000000000000e-01  ,9.931809180528e+00  
  3.054921113215e+01  ,1.563872990277e-04  ,1.000000000000e-01  ,9.932104718267e+00  
  3.061963433690e+01  ,1.567228234029e-04  ,1.000000000000e-01  ,9.932398915991e+00  
  3.069021988391e+01  ,1.570591716702e-04  ,1.000000000000e-01  ,9.932691779582e+00  
  3.076096814740e+01  ,1.573963456558e-04  ,1.000000000000e-01  ,9.932983314894e+00  
  3.083187950249e+01  ,1.577343471902e-04  ,1.000000000000e-01  ,9.933273527756e+00  
  3.090295432513e+01  ,1.580731781078e-04  ,1.000000000000e-01  ,9.933562423973e+00  
  3.097419299216e+01  ,1.584128402474e-04  ,1.000000000000e-01  ,9.933850009326e+00  
  3.104559588128e+01  ,1.587533354517e-04  ,1.000000000000e-01  ,9.934136289569e+00  
  3.111716337105e+01  ,1.590946655675e-04  ,1.000000000000e-01  ,9.934421270433e+00  
  3.118889584093e+01  ,1.594368324462e-04  ,1.000000000000e-01  ,9.934704957625e+00  
  3.126079367123e+01  ,1.597798379428e-04  ,1.000000000000e-01  ,9.934987356826e+00  
  3.133285724315e+01  ,1.601236839170e-04  ,1.000000000000e-01  ,9.935268473694e+00  
  3.140508693876e+01  ,1.604683722323e-04  ,1.000000000000e-01  ,9.935548313862e+00  
  3.147748314101e+01  ,1.608139047567e-04  ,1.000000000000e-01  ,9.935826882939e+00  
  3.155004623374e+01  ,1.611602833622e-04  ,1.000000000000e-01  ,9.936104186510e+00  
  3.162277660168e+01  ,1.615075099252e-04  ,1.000000000000e-01  ,9.936380230137e+00  
  3.169567463043e+01  ,1.618555863263e-04  ,1.000000000000e-01  ,9.936655019357e+00  
  3.176874070649e+01  ,1.622045144503e-04  ,1.000000000000e-01  ,9.936928559684e+00  
  3.184197521726e+01  ,1.625542961863e-04  ,1.000000000000e-01  ,9.937200856606e+00  
  3.191537855100e+01  ,1.629049334278e-04  ,1.000000000000e-01  ,9.937471915591e+00  
  3.198895109691e+01  ,1.632564280722e-04  ,1.000000000000e-01  ,9.937741742082e+00  
  3.206269324505e+01  ,1.636087820218e-04  ,1.000000000000e-01  ,9.938010341498e+00  
  3.213660538640e+01  ,1.639619971826e-04  ,1.000000000000e-01  ,9.938277719235e+00  
  3.221068791283e+01  ,1.643160754654e-04  ,1.000000000000e-01  ,9.938543880667e+00  
  3.228494121712e+01  ,1.646710187851e-04  ,1.000000000000e-01  ,9.938808831142e+00  
  3.235936569296e+01  ,1.650268290609e-04  ,1.000000000000e-01  ,9.939072575988e+00  
  3.243396173493e+01  ,1.653835082165e-04  ,1.000000000000e-01  ,9.939335120509e+00  
  3.250872973854e+01  ,1.657410581799e-04  ,1.000000000000e-01  ,9.939596469985e+00  
  3.258367010019e+01  ,1.660994808835e-04  ,1.000000000000e-01  ,9.939856629675e+00  
  3.265878321723e+01  ,1.664587782642e-04  ,1.000000000000e-01  ,9.940115604815e+00  
  3.273406948788e+01  ,1.668189522630e-04  ,1.000000000000e-01  ,9.940373400618e+00  
  3.280952931131e+01  ,1.671800048256e-04  ,1.000000000000e-01  ,9.940630022273e+00  
  3.288516308759e+01  ,1.675419379021e-04  ,1.000000000000e-01  ,9.940885474949e+00  
  3.296097121774e+01  ,1.679047534468e-04  ,1.000000000000e-01  ,9.941139763793e+00  
  3.303695410368e+01  ,1.682684534187e-04  ,1.000000000000e-01  ,9.941392893926e+00  
  3.311311214825e+01  ,1.686330397813e-04  ,1.000000000000e-01  ,9.941644870452e+00  
  3.318944575525e+01  ,1.689985145022e-04  ,1.000000000000e-01  ,9.941895698448e+00  
  3.326595532939e+01  ,1.693648795540e-04  ,1.000000000000e-01  ,9.942145382973e+00  
  3.334264127632e+01  ,1.697321369133e-04  ,1.000000000000e-01  ,9.942393929061e+00  
  3.341950400261e+01  ,1.701002885616e-04  ,1.000000000000e-01  ,9.942641341727e+00  
  3.349654391578e+01  ,1.704693364847e-04  ,1.000000000000e-01  ,9.942887625962e+00  
  3.357376142429e+01  ,1.708392826730e-04  ,1.000000000000e-01  ,9.943132786737e+00  
  3.365115693754e+01  ,1.712101291214e-04  ,1.000000000000e-01  ,9.943376829000e+00  
  3.372873086588e+01  ,1.715818778294e-04  ,1.000000000000e-01  ,9.943619757679e+00  
  3.380648362059e+01  ,1.719545308010e-04  ,1.000000000000e-01  ,9.943861577680e+00  
  3.388441561391e+01  ,1.723280900450e-04  ,1.000000000000e-01  ,9.944102293886e+00  
  3.396252725903e+01  ,1.727025575744e-04  ,1.000000000000e-01  ,9.944341911162e+00  
  3.404081897009e+01  ,1.730779354072e-04  ,1.000000000000e-01  ,9.944580434350e+00  
  3.411929116219e+01  ,1.734542255657e-04  ,1.000000000000e-01  ,9.944817868271e+00  
  3.419794425136e+01  ,1.738314300770e-04  ,1.000000000000e-01  ,9.945054217724e+00  
  3.427677865464e+01  ,1.742095509728e-04  ,1.000000000000e-01  ,9.945289487491e+00  
  3.435579478998e+01  ,1.745885902895e-04  ,1.000000000000e-01  ,9.945523682328e+00  
  3.443499307633e+01  ,1.749685500680e-04  ,1.000000000000e-01  ,9.945756806974e+00  
  3.451437393358e+01  ,1.753494323540e-04  ,1.000000000000e-01  ,9.945988866147e+00  
  3.459393778261e+01  ,1.757312391978e-04  ,1.000000000000e-01  ,9.946219864542e+00  
  3.467368504525e+01  ,1.761139726547e-04  ,1.000000000000e-01  ,9.946449806837e+00  
  3.475361614431e+01  ,1.764976347841e-04  ,1.000000000000e-01  ,9.946678697686e+00  
  3.483373150359e+01  ,1.768822276508e-04  ,1.000000000000e-01  ,9.946906541725e+00  
  3.491403154785e+01  ,1.772677533239e-04  ,1.000000000000e-01  ,9.947133343570e+00  
  3.499451670283e+01  ,1.776542138773e-04  ,1.000000000000e-01  ,9.947359107816e+00  
  3.507518739525e+01  ,1.780416113897e-04  ,1.000000000000e-01  ,9.947583839037e+00  
  3.515604405282e+01  ,1.784299479447e-04  ,1.000000000000e-01  ,9.947807541789e+00  
  3.523708710424e+01  ,1.788192256305e-04  ,1.000000000000e-01  ,9.948030220608e+00  
  3.531831697919e+01  ,1.792094465401e-04  ,1.000000000000e-01  ,9.948251880007e+00  
  3.539973410834e+01  ,1.796006127714e-04  ,1.000000000000e-01  ,9.948472524483e+00  
  3.548133892335e+01  ,1.799927264272e-04  ,1.000000000000e-01  ,9.948692158512e+00  
  3.556313185689e+01  ,1.803857896148e-04  ,1.000000000000e-01  ,9.948910786550e+00  
  3.564511334262e+01  ,1.807798044467e-04  ,1.000000000000e-01  ,9.949128413034e+00  
  3.572728381519e+01  ,1.811747730400e-04  ,1.000000000000e-01  ,9.949345042381e+00  
  3.580964371026e+01  ,1.815706975167e-04  ,1.000000000000e-01  ,9.949560678989e+00  
  3.589219346449e+01  ,1.819675800039e-04  ,1.000000000000e-01  ,9.949775327238e+00  
  3.597493351557e+01  ,1.823654226334e-04  ,1.000000000000e-01  ,9.949988991485e+00  
  3.605786430216e+01  ,1.827642275419e-04  ,1.000000000000e-01  ,9.950201676072e+00  
  3.614098626395e+01  ,1.831639968710e-04  ,1.000000000000e-01  ,9.950413385321e+00  
  3.622429984166e+01  ,1.835647327674e-04  ,1.000000000000e-01  ,9.950624123533e+00  
  3.630780547700e+01  ,1.839664373824e-04  ,1.000000000000e-01  ,9.950833894991e+00  
  3.639150361271e+01  ,1.843691128727e-04  ,1.000000000000e-01  ,9.951042703961e+00  
  3.647539469255e+01  ,1.847727613995e-04  ,1.000000000000e-01  ,9.951250554689e+00  
  3.655947916131e+01  ,1.851773851294e-04  ,1.000000000000e-01  ,9.951457451401e+00  
  3.664375746478e+01  ,1.855829862337e-04  ,1.000000000000e-01  ,9.951663398306e+00  
  3.672823004980e+01  ,1.859895668887e-04  ,1.000000000000e-01  ,9.951868399595e+00  
  3.681289736425e+01  ,1.863971292760e-04  ,1.000000000000e-01  ,9.952072459438e+00  
  3.689775985701e+01  ,1.868056755819e-04  ,1.000000000000e-01  ,9.952275581989e+00  
  3.698281797802e+01  ,1.872152079980e-04  ,1.000000000000e-01  ,9.952477771384e+00  
  3.706807217825e+01  ,1.876257287206e-04  ,1.000000000000e-01  ,9.952679031738e+00  
  3.715352290971e+01  ,1.880372399514e-04  ,1.000000000000e-01  ,9.952879367150e+00  
  3.723917062545e+01  ,1.884497438971e-04  ,1.000000000000e-01  ,9.953078781702e+00  
  3.732501577956e+01  ,1.888632427694e-04  ,1.000000000000e-01  ,9.953277279454e+00  
  3.741105882720e+01  ,1.892777387852e-04  ,1.000000000000e-01  ,9.953474864452e+00  
  3.749730022454e+01  ,1.896932341664e-04  ,1.000000000000e-01  ,9.953671540723e+00  
  3.758374042884e+01  ,1.901097311401e-04  ,1.000000000000e-01  ,9.953867312275e+00  
  3.767037989838e+01  ,1.905272319386e-04  ,1.000000000000e-01  ,9.954062183099e+00  
  3.775721909253e+01  ,1.909457387992e-04  ,1.000000000000e-01  ,9.954256157170e+00  
  3.784425847170e+01  ,1.913652539644e-04  ,1.000000000000e-01  ,9.954449238442e+00  
  3.793149849736e+01  ,1.917857796820e-04  ,1.000000000000e-01  ,9.954641430854e+00  
  3.801893963205e+01  ,1.922073182049e-04  ,1.000000000000e-01  ,9.954832738328e+00  
  3.810658233937e+01  ,1.926298717913e-04  ,1.000000000000e-01  ,9.955023164766e+00  
  3.819442708400e+01  ,1.930534427043e-04  ,1.000000000000e-01  ,9.955212714056e+00  
  3.828247433167e+01  ,1.934780332127e-04  ,1.000000000000e-01  ,9.955401390066e+00  
  3.837072454922e+01  ,1.939036455902e-04  ,1.000000000000e-01  ,9.955589196648e+00  
  3.845917820453e+01  ,1.943302821158e-04  ,1.000000000000e-01  ,9.955776137637e+00  
  3.854783576657e+01  ,1.947579450739e-04  ,1.000000000000e-01  ,9.955962216851e+00  
  3.863669770540e+01  ,1.951866367541e-04  ,1.000000000000e-01  ,9.956147438091e+00  
  3.872576449215e+01  ,1.956163594513e-04  ,1.000000000000e-01  ,9.956331805140e+00  
  3.881503659906e+01  ,1.960471154656e-04  ,1.000000000000e-01  ,9.956515321766e+00  
  3.890451449942e+01  ,1.964789071027e-04  ,1.000000000000e-01  ,9.956697991720e+00  
  3.899419866765e+01  ,1.969117366732e-04  ,1.000000000000e-01  ,9.956879818735e+00  
  3.908408957923e+01  ,1.973456064935e-04  ,1.000000000000e-01  ,9.957060806528e+00  
  3.917418771077e+01  ,1.977805188851e-04  ,1.000000000000e-01  ,9.957240958799e+00  
  3.926449353995e+01  ,1.982164761750e-04  ,1.000000000000e-01  ,9.957420279234e+00  
  3.935500754557e+01  ,1.986534806953e-04  ,1.000000000000e-01  ,9.957598771500e+00  
  3.944573020752e+01  ,1.990915347839e-04  ,1.000000000000e-01  ,9.957776439247e+00  
  3.953666200681e+01  ,1.995306407838e-04  ,1.000000000000e-01  ,9.957953286112e+00  
  3.962780342554e+01  ,1.999708010437e-04  ,1.000000000000e-01  ,9.958129315714e+00  
  3.971915494694e+01  ,2.004120179174e-04  ,1.000000000000e-01  ,9.958304531654e+00  
  3.981071705534e+01  ,2.008542937644e-04  ,1.000000000000e-01  ,9.958478937520e+00  
  3.990249023621e+01  ,2.012976309496e-04  ,1.000000000000e-01  ,9.958652536882e+00  
  3.999447497610e+01  ,2.017420318433e-04  ,1.000000000000e-01  ,9.958825333295e+00  
  4.008667176272e+01  ,2.021874988215e-04  ,1.000000000000e-01  ,9.958997330298e+00  
  4.017908108489e+01  ,2.026340342655e-04  ,1.000000000000e-01  ,9.959168531414e+00  
  4.027170343254e+01  ,2.030816405621e-04  ,1.000000000000e-01  ,9.959338940151e+00  
  4.036453929675e+01  ,2.035303201038e-04  ,1.000000000000e-01  ,9.959508559999e+00  
  4.045758916974e+01  ,2.039800752885e-04  ,1.000000000000e-01  ,9.959677394435e+00  
  4.055085354483e+01  ,2.044309085197e-04  ,1.000000000000e-01  ,9.959845446920e+00  
  4.064433291651e+01  ,2.048828222065e-04  ,1.000000000000e-01  ,9.960012720898e+00  
  4.073802778040e+01  ,2.053358187636e-04  ,1.000000000000e-01  ,9.960179219798e+00  
  4.083193863326e+01  ,2.057899006112e-04  ,1.000000000000e-01  ,9.960344947036e+00  
  4.092606597299e+01  ,2.062450701752e-04  ,1.000000000000e-01  ,9.960509906009e+00  
  4.102041029865e+01  ,2.067013298872e-04  ,1.000000000000e-01  ,9.960674100102e+00  
  4.111497211044e+01  ,2.071586821841e-04  ,1.000000000000e-01  ,9.960837532682e+00  
  4.120975190973e+01  ,2.076171295088e-04  ,1.000000000000e-01  ,9.961000207103e+00  
  4.130475019901e+01  ,2.080766743098e-04  ,1.000000000000e-01  ,9.961162126704e+00  
  4.139996748197e+01  ,2.085373190412e-04  ,1.000000000000e-01  ,9.961323294807e+00  
  4.149540426343e+01  ,2.089990661628e-04  ,1.000000000000e-01  ,9.961483714721e+00  
  4.159106104939e+01  ,2.094619181401e-04  ,1.000000000000e-01  ,9.961643389739e+00  
  4.168693834703e+01  ,2.099258774444e-04  ,1.000000000000e-01  ,9.961802323139e+00  
  4.178303666465e+01  ,2.103909465527e-04  ,1.000000000000e-01  ,9.961960518187e+00  
  4.187935651178e+01  ,2.108571279476e-04  ,1.000000000000e-01  ,9.962117978130e+00  
  4.197589839909e+01  ,2.113244241177e-04  ,1.000000000000e-01  ,9.962274706204e+00  
  4.207266283844e+01  ,2.117928375573e-04  ,1.000000000000e-01  ,9.962430705628e+00  
  4.216965034285e+01  ,2.122623707663e-04  ,1.000000000000e-01  ,9.962585979607e+00  
  4.226686142655e+01  ,2.127330262507e-04  ,1.000000000000e-01  ,9.962740531334e+00  
  4.236429660495e+01  ,2.132048065221e-04  ,1.000000000000e-01  ,9.962894363984e+00  
  4.246195639462e+01  ,2.136777140980e-04  ,1.000000000000e-01  ,9.963047480719e+00  
  4.255984131337e+01  ,2.141517515018e-04  ,1.000000000000e-01  ,9.963199884689e+00  
  4.265795188015e+01  ,2.146269212626e-04  ,1.000000000000e-01  ,9.963351579025e+00  
  4.275628861515e+01  ,2.151032259156e-04  ,1.000000000000e-01  ,9.963502566849e+00  
  4.285485203974e+01  ,2.155806680017e-04  ,1.000000000000e-01  ,9.963652851266e+00  
  4.295364267648e+01  ,2.160592500678e-04  ,1.000000000000e-01  ,9.963802435366e+00  
  4.305266104916e+01  ,2.165389746666e-04  ,1.000000000000e-01  ,9.963951322229e+00  
  4.315190768277e+01  ,2.170198443569e-04  ,1.000000000000e-01  ,9.964099514916e+00  
  4.325138310349e+01  ,2.175018617033e-04  ,1.000000000000e-01  ,9.964247016478e+00  
  4.335108783874e+01  ,2.179850292764e-04  ,1.000000000000e-01  ,9.964393829952e+00  
  4.345102241715e+01  ,2.184693496528e-04  ,1.000000000000e-01  ,9.964539958358e+00  
  4.355118736855e+01  ,2.189548254150e-04  ,1.000000000000e-01  ,9.964685404705e+00  
  4.365158322401e+01  ,2.194414591517e-04  ,1.000000000000e-01  ,9.964830171989e+00  
  4.375221051582e+01  ,2.199292534574e-04  ,1.000000000000e-01  ,9.964974263190e+00  
  4.385306977749e+01  ,2.204182109327e-04  ,1.000000000000e-01  ,9.965117681276e+00  
  4.395416154377e+01  ,2.209083341843e-04  ,1.000000000000e-01  ,9.965260429201e+00  
  4.405548635065e+01  ,2.213996258248e-04  ,1.000000000000e-01  ,9.965402509907e+00  
  4.415704473532e+01  ,2.218920884731e-04  ,1.000000000000e-01  ,9.965543926319e+00  
  4.425883723625e+01  ,2.223857247540e-04  ,1.000000000000e-01  ,9.965684681354e+00  
  4.436086439313e+01  ,2.228805372984e-04  ,1.000000000000e-01  ,9.965824777911e+00  
  4.446312674690e+01  ,2.233765287436e-04  ,1.000000000000e-01  ,9.965964218878e+00  
  4.456562483974e+01  ,2.238737017325e-04  ,1.000000000000e-01  ,9.966103007129e+00  
  4.466835921509e+01  ,2.243720589147e-04  ,1.000000000000e-01  ,9.966241145527e+00  
  4.477133041763e+01  ,2.248716029456e-04  ,1.000000000000e-01  ,9.966378636919e+00  
  4.487453899330e+01  ,2.253723364869e-04  ,1.000000000000e-01  ,9.966515484140e+00  
  4.497798548932e+01  ,2.258742622065e-04  ,1.000000000000e-01  ,9.966651690014e+00  
  4.508167045414e+01  ,2.263773827784e-04  ,1.000000000000e-01  ,9.966787257350e+00  
  4.518559443748e+01  ,2.268817008830e-04  ,1.000000000000e-01  ,9.966922188945e+00  
  4.528975799035e+01  ,2.273872192067e-04  ,1.000000000000e-01  ,9.967056487582e+00  
  4.539416166501e+01  ,2.278939404424e-04  ,1.000000000000e-01  ,9.967190156033e+00  
  4.549880601500e+01  ,2.284018672890e-04  ,1.000000000000e-01  ,9.967323197056e+00  
  4.560369159512e+01  ,2.289110024519e-04  ,1.000000000000e-01  ,9.967455613398e+00  
  4.570881896148e+01  ,2.294213486426e-04  ,1.000000000000e-01  ,9.967587407792e+00  
  4.581418867144e+01  ,2.299329085791e-04  ,1.000000000000e-01  ,9.967718582958e+00  
  4.591980128368e+01  ,2.304456849856e-04  ,1.000000000000e-01  ,9.967849141606e+00  
  4.602565735813e+01  ,2.309596805926e-04  ,1.000000000000e-01  ,9.967979086431e+00  
  4.613175745603e+01  ,2.314748981370e-04  ,1.000000000000e-01  ,9.968108420118e+00  
  4.623810213992e+01  ,2.319913403622e-04  ,1.000000000000e-01  ,9.968237145336e+00  
  4.634469197362e+01  ,2.325090100177e-04  ,1.000000000000e-01  ,9.968365264746e+00  
  4.645152752227e+01  ,2.330279098597e-04  ,1.000000000000e-01  ,9.968492780995e+00  
  4.655860935229e+01  ,2.335480426505e-04  ,1.000000000000e-01  ,9.968619696717e+00  
  4.666593803142e+01  ,2.340694111590e-04  ,1.000000000000e-01  ,9.968746014535e+00  
  4.677351412871e+01  ,2.345920181606e-04  ,1.000000000000e-01  ,9.968871737059e+00  
  4.688133821452e+01  ,2.351158664371e-04  ,1.000000000000e-01  ,9.968996866889e+00  
  4.698941086051e+01  ,2.356409587767e-04  ,1.000000000000e-01  ,9.969121406610e+00  
  4.709773263969e+01  ,2.361672979741e-04  ,1.000000000000e-01  ,9.969245358798e+00  
  4.720630412635e+01  ,2.366948868306e-04  ,1.000000000000e-01  ,9.969368726015e+00  
